date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:33:31	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:31%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:31	493514/493514	---M--	200	added ('OK')	image/jpeg	etag:%22787ca-5f2b4792ba64b%22	https://www.arizon.az/storage/photos/5/aaaamelek/s%c9%99sg%c3%bccl%c9%99ndirici/3ebf53426613e4c8cf2efd32240d81cc3f787e5b_original.jpeg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/aaaamelek/s%c9%99sg%c3%bccl%c9%99ndirici/3ebf53426613e4c8cf2efd32240d81cc3f787e5b_original.jpg	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:32	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:32%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:33	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:33%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:33	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:34%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:33	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:34%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:33	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:34%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:34	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:34%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:34	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:35%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/1096/avtomobil-ucun-qatlana-bilen-cetir-avtomobili-ultrabenovseyi-sualardan-qorumaq-ucun-cetir)
20:33:34	100105/100105	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:35%20GMT	https://www.arizon.az/en/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec	C:/Users/sahin/Desktop/arizon/www.arizon.az/en/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:35	267658/267658	---M--	200	added ('OK')	image/jpeg	etag:%224158a-5ddcc58b6dfc0%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/54919349653d5147267e6549-big.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/54919349653d5147267e6549-big.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:35	198986/198986	---M--	200	added ('OK')	image/jpeg	etag:%223094a-5ddcc67cb5900%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/Sebze-kesici-Nyser-diiser-art-g-zel-Dicer-art.jpg_Q90.jpg_.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/Sebze-kesici-Nyser-diiser-art-g-zel-Dicer-art.jpg_Q90.jpg_.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:36	309572/309572	---M--	200	added ('OK')	image/jpeg	etag:%224b944-5ddcc58b6dfc0%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/61faEup1B-L._AC_SL1500_.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/61faEup1B-L._AC_SL1500_.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:37	410592/410592	---M--	200	added ('OK')	image/jpeg	etag:%22643e0-5ddcc58b6dfc0%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/747895339_w640_h2048_super_dicer_700_600_4gc4u.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/747895339_w640_h2048_super_dicer_700_600_4gc4u.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:37	401866/401866	---M--	200	added ('OK')	image/jpeg	etag:%22621ca-5ddcc58c62200%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/11018005348402.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/11018005348402.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:38	494976/494976	---M--	200	added ('OK')	image/jpeg	etag:%2278d80-5ddcc58c62200%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/11018005315634.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/11018005315634.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:38	447396/447396	---M--	200	added ('OK')	image/jpeg	etag:%226d3a4-5ddcc58c62200%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/nicer_dicer_plus.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/nicer_dicer_plus.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:38	378620/378620	---M--	200	added ('OK')	image/jpeg	etag:%225c6fc-5ddcc58b6dfc0%22	https://www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/1475102997_nicer-dicer-plus-genius.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/3/ametbex%20aletleri/yeniagilligdograyici/1475102997_nicer-dicer-plus-genius.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:39	8641/8641	---M--	200	added ('OK')	image/jpeg	etag:%2221c1-5d797b27b1e80%22	https://www.arizon.az/uploads/options/2022/02/09/DA055-700x700jpg_1644421418.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/uploads/options/2022/02/09/DA055-700x700jpg_1644421418.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:39	100544/100544	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:40%20GMT	https://www.arizon.az/az/product/1075/yuksek-keyfiyyetli-ergonow-terevez-dograyicisi-3u-1de-metbex-dograyicisi-elle-isleyen-meyve-dilimleyicisi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1075/yuksek-keyfiyyetli-ergonow-terevez-dograyicisi-3u-1de-metbex-dograyicisi-elle-isleyen-meyve-dilimleyicisi.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:39	306571/306571	---M--	200	added ('OK')	image/jpeg	etag:%224ad8b-5f276e5c0566f%22	https://www.arizon.az/storage/photos/5/aaaamelek/Barabanl%c4%b1do%c4%9fray%c4%b1c%c4%b1/61omdjUgzkL._SX522_.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/aaaamelek/Barabanl%c4%b1do%c4%9fray%c4%b1c%c4%b1/61omdjUgzkL._SX522_.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:40	101149/101149	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:40%20GMT	https://www.arizon.az/az/product/1290/coxfunksiyali-sokany-elektrikli-blender-800w-iki-suret-ayarli-guclu-et-ceken-masin-yuksek-semereli-qida-dograyicisi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1290/coxfunksiyali-sokany-elektrikli-blender-800w-iki-suret-ayarli-guclu-et-ceken-masin-yuksek-semereli-qida-dograyicisi.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:40	193569/193569	---M--	200	added ('OK')	image/jpeg	etag:%222f421-5fb7dadc06b59%22	https://www.arizon.az/storage/photos/melek2023/blendersk/Hcb9be38be20c4dc0925711212ae925c3O.jpg_960x960.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/blendersk/Hcb9be38be20c4dc0925711212ae925c3O.jpg_960x960.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:41	98669/98669	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:41%20GMT	https://www.arizon.az/az/product/858/2-bicaqli-kartof-kesen-fri-aleti-kartof-cipsleri-kesen-kartof-fri-aleti-parcalayici-kartof-kesen-masin	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/858/2-bicaqli-kartof-kesen-fri-aleti-kartof-cipsleri-kesen-kartof-fri-aleti-parcalayici-kartof-kesen-masin.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:41	845978/845978	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202022%2014:59:14%20GMT	https://www.arizon.az/storage/photos/5/-435ty5.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/-435ty5.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:41	97671/97671	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:42%20GMT	https://www.arizon.az/az/product/403/firlanan-surtgecli-rende-qoz-findiq-meyve-ve-terevez-dograyici	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/403/firlanan-surtgecli-rende-qoz-findiq-meyve-ve-terevez-dograyici.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:41	174764/174764	---M--	200	added ('OK')	image/jpeg	etag:%222aaac-5d5892412c900%22	https://www.arizon.az/storage/photos/1/products/250072508221720htb1bco1u4gybunjy0fnq6x5lpxal.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/1/products/250072508221720htb1bco1u4gybunjy0fnq6x5lpxal.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:42	98869/98869	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:42%20GMT	https://www.arizon.az/az/product/825/suse-qabi-ile-2-litr-tutuma-malik-dessini-elektrikli-dograyici-ds-911g	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/825/suse-qabi-ile-2-litr-tutuma-malik-dessini-elektrikli-dograyici-ds-911g.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:42	258969/258969	---M--	200	added ('OK')	image/jpeg	etag:%223f399-5eb9d7a3489ed%22	https://www.arizon.az/storage/photos/5/aab/image-fd38be334000458091cab33b65f8d87a.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/aab/image-fd38be334000458091cab33b65f8d87a.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:42	101840/101840	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:43%20GMT	https://www.arizon.az/az/product/1155/yeni-4-u-1-de-metbex-blenderi-1000w-gucunde-qida-prosessoru-smoothie-kuboku-304-paslanmayan-polad-bicaq	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1155/yeni-4-u-1-de-metbex-blenderi-1000w-gucunde-qida-prosessoru-smoothie-kuboku-304-paslanmayan-polad-bicaq.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:43	395502/395502	---M--	200	added ('OK')	image/jpeg	etag:%22608ee-5f570cf3e21b8%22	https://www.arizon.az/storage/photos/melek2023/4-%c3%bcbirinde/61S6l8QT0lL._AC_SL1000_.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/4-%c3%bcbirinde/61S6l8QT0lL._AC_SL1000_.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:43	99109/99109	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:43%20GMT	https://www.arizon.az/az/product/939/haeger-hg-6678-5-suretli-el-mikseri-erqonomik-kompakt-150vt	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/939/haeger-hg-6678-5-suretli-el-mikseri-erqonomik-kompakt-150vt.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:43	432230/432230	---M--	200	added ('OK')	image/png	etag:%2269866-5eb9d7a6ec492%22	https://www.arizon.az/storage/photos/5/acsport/mixer/Screenshot_7.png	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/acsport/mixer/Screenshot_7.png	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:43	98353/98353	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:44%20GMT	https://www.arizon.az/az/product/1037/el-tipine-uygun-paslanmayan-poladdan-hazirlanmis-sarimsaq-ezen-metbexde-istifade-ucun-uygun	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1037/el-tipine-uygun-paslanmayan-poladdan-hazirlanmis-sarimsaq-ezen-metbexde-istifade-ucun-uygun.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:47	129042/129042	---M--	200	added ('OK')	image/jpeg	etag:%221f812-5f07c509fb22d%22	https://www.arizon.az/storage/photos/5/aaaamelek/sarm%c4%b1saq%c9%99z%c9%99n/5f51d6b27d55292a02a6a9a0ffc5d6b9ef9e2edf_original.jpeg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/aaaamelek/sarm%c4%b1saq%c9%99z%c9%99n/5f51d6b27d55292a02a6a9a0ffc5d6b9ef9e2edf_original.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:47	101975/101975	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:47%20GMT	https://www.arizon.az/az/product/1215/dsp-elektrikli-xemir-qarisdirici-masin-4-suret-ayarli-xemir-yogurmaq-ucun-cirpici-1000w-gucunde-qida-qarisdicisi	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1215/dsp-elektrikli-xemir-qarisdirici-masin-4-suret-ayarli-xemir-yogurmaq-ucun-cirpici-1000w-gucunde-qida-qarisdicisi.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:47	178485/178485	---M--	200	added ('OK')	image/jpeg	etag:%222b935-5f85950eb77ff%22	https://www.arizon.az/storage/photos/melek2023/mikserxemir/H57b09df48dcd4976b66f0b55e6dbe7c9e.jpg_960x960.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/mikserxemir/H57b09df48dcd4976b66f0b55e6dbe7c9e.jpg_960x960.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:48	100903/100903	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:48%20GMT	https://www.arizon.az/az/product/1113/yuksek-keyfiyyetli-metbex-blenderi-coxfunksiyali-protativ-blender-800-vt-guce-mexsus-mini-blender	C:/Users/sahin/Desktop/arizon/www.arizon.az/az/product/1113/yuksek-keyfiyyetli-metbex-blenderi-coxfunksiyali-protativ-blender-800-vt-guce-mexsus-mini-blender.html	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:48	405284/405284	---M--	200	added ('OK')	image/jpeg	etag:%2262f24-5f3b5c47ca228%22	https://www.arizon.az/storage/photos/5/aaaamelek/blenderraf/3eb5678030158de780b6ead980.jpg@4e_500w_500h.src_95Q.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/5/aaaamelek/blenderraf/3eb5678030158de780b6ead980.jpg@4e_500w_500h.src_95Q.jpg	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:48	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:48%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:48	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:49%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:48	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:49%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:49	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:49%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:49	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:49%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:49	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:50%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:49	1226/1226	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:50%20GMT	https://www.arizon.az/user/auth/facebook/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/facebook/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:50	1502/1502	---MC-	302	error ('Found')	text/html	date:Fri,%2009%20Jun%202023%2016:33:50%20GMT	https://www.arizon.az/user/auth/google/redirect	C:/Users/sahin/Desktop/arizon/www.arizon.az/user/auth/google/redirect	(from https://www.arizon.az/az/product/761/nicer-dicer-metbex-rendesi-terevez-kesme-meyve-dilimleme-saxlama-qabli-dograyici-desti-meyve-kartof-soyucu-surtgec)
20:33:50	91456/91456	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Jun%202023%2016:33:51%20GMT	https://www.arizon.az/en/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v	C:/Users/sahin/Desktop/arizon/www.arizon.az/en/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v.html	(from https://www.arizon.az/az/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v)
20:33:50	276194/276194	---M--	200	added ('OK')	image/jpeg	etag:%22436e2-5fb803e5f1ae2%22	https://www.arizon.az/storage/photos/melek2023/qazan/H50e95ab71d494c15af87d816dad35100c.jpg_960x960.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/qazan/H50e95ab71d494c15af87d816dad35100c.jpg_960x960.jpg	(from https://www.arizon.az/az/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v)
20:33:51	214631/214631	---M--	200	added ('OK')	image/jpeg	etag:%2234667-5fb803e5ebd21%22	https://www.arizon.az/storage/photos/melek2023/qazan/electric-cooker-4l-r-5318-38721235681496_1000x.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/qazan/electric-cooker-4l-r-5318-38721235681496_1000x.jpg	(from https://www.arizon.az/az/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v)
20:33:51	180910/180910	---M--	200	added ('OK')	image/jpeg	etag:%222c2ae-5fb803e61ab28%22	https://www.arizon.az/storage/photos/melek2023/qazan/Hd1c26982a7e042898387b2a37ce37968x.jpg_960x960.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/qazan/Hd1c26982a7e042898387b2a37ce37968x.jpg_960x960.jpg	(from https://www.arizon.az/az/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v)
20:33:51	177297/177297	---M--	200	added ('OK')	image/jpeg	etag:%222b491-5fb803e616ca7%22	https://www.arizon.az/storage/photos/melek2023/qazan/He4997c66823549acadc47eda5befeb0cx.jpg_960x960.jpg	C:/Users/sahin/Desktop/arizon/www.arizon.az/storage/photos/melek2023/qazan/He4997c66823549acadc47eda5befeb0cx.jpg_960x960.jpg	(from https://www.arizon.az/az/product/1292/yuksek-keyfiyyete-malik-raf-elektrikli-keramik-tava-desti-1350w-guce-mexsus-yapismaz-boyuk-tutumlu-qazan-desti-4l-12v)
